Database	Organism name 	Length	Unpaired Bases	Paired Bases	Pseudoknotted	Pseudoknot order	RNA type	benchmark id	Genus	Core	Coreplus	Shape	Molecola se validata	Descrizione	Reference
CRW	Medicago truncatula	73	29	44	No	0	tRNA	CRW_t_E_223	0	(()()())	(()()())	--	No	--	--
CRW	Haloferax volcanii	75	31	44	No	0	tRNA	CRW_t_A_224	0	(()()())	(()()())	--	No	--	--
CRW	Pyrobaculum aerophilum	72	28	44	No	0	tRNA	CRW_t_A_225	0	(()()())	(()()())	--	No	--	--
CRW	Homo sapiens (human)	72	28	44	No	0	tRNA	CRW_t_E_226	0	(()()())	(()()())	--	No	--	--
CRW	Acinetobacter calcoaceticus	76	32	44	No	0	tRNA	CRW_t_B_227	0	(()()())	(()()())	--	No	--	--
CRW	Helicobacter pylori 26695	73	29	44	No	0	tRNA	CRW_t_B_228	0	(()()())	(()()())	--	No	--	--
CRW	Thermotoga maritima MSB8	73	29	44	No	0	tRNA	CRW_t_B_229	0	(()()())	(()()())	--	No	--	--
CRW	Thermotoga maritima MSB8	73	29	44	No	0	tRNA	CRW_t_B_230	0	(()()())	(()()())	--	No	--	--
CRW	Thermotoga maritima MSB8	73	29	44	No	0	tRNA	CRW_t_B_231	0	(()()())	(()()())	--	No	--	--
CRW	Deinococcus radiodurans R1	79	35	44	No	0	tRNA	CRW_t_B_232	0	(()()())	(()()())	--	No	--	--
CRW	Treponema pallidum subsp. pallidum str. Nichols	73	29	44	No	0	tRNA	CRW_t_B_233	0	(()()())	(()()())	--	No	--	--
CRW	Treponema pallidum subsp. pallidum str. Nichols	74	30	44	No	0	tRNA	CRW_t_B_234	0	(()()())	(()()())	--	No	--	--
CRW	Methanothermobacter thermautotrophicus str. Delta 	74	30	44	No	0	tRNA	CRW_t_A_235	0	(()()())	(()()())	--	No	--	--
CRW	Methanothermobacter thermautotrophicus str. Delta 	74	30	44	No	0	tRNA	CRW_t_A_236	0	(()()())	(()()())	--	No	--	--
CRW	Methanothermobacter thermautotrophicus str. Delta 	74	30	44	No	0	tRNA	CRW_t_A_237	0	(()()())	(()()())	--	No	--	--
CRW	Archaeoglobus fulgidus DSM 4304	72	28	44	No	0	tRNA	CRW_t_A_238	0	(()()())	(()()())	--	No	--	--
CRW	Archaeoglobus fulgidus DSM 4304	74	30	44	No	0	tRNA	CRW_t_A_239	0	(()()())	(()()())	--	No	--	--
CRW	Archaeoglobus fulgidus DSM 4304	72	28	44	No	0	tRNA	CRW_t_A_240	0	(()()())	(()()())	--	No	--	--
CRW	Borrelia burgdorferi B31	74	30	44	No	0	tRNA	CRW_t_B_241	0	(()()())	(()()())	--	No	--	--
CRW	Xylella fastidiosa 9a5c	76	32	44	No	0	tRNA	CRW_t_B_242	0	(()()())	(()()())	--	No	--	--
CRW	Xylella fastidiosa 9a5c	76	32	44	No	0	tRNA	CRW_t_B_243	0	(()()())	(()()())	--	No	--	--
CRW	Xylella fastidiosa 9a5c	76	32	44	No	0	tRNA	CRW_t_B_244	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas aeruginosa PAO1	76	34	42	No	0	tRNA	CRW_t_B_245	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas aeruginosa PAO1	76	34	42	No	0	tRNA	CRW_t_B_246	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas aeruginosa PAO1	76	34	42	No	0	tRNA	CRW_t_B_247	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas aeruginosa PAO1	76	34	42	No	0	tRNA	CRW_t_B_248	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas aeruginosa PAO1	76	34	42	No	0	tRNA	CRW_t_B_249	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas aeruginosa PAO1	76	32	44	No	0	tRNA	CRW_t_B_250	0	(()()())	(()()())	--	No	--	--
CRW	Vibrio cholerae O1 biovar eltor str. N16961	76	32	44	No	0	tRNA	CRW_t_B_251	0	(()()())	(()()())	--	No	--	--
CRW	Vibrio cholerae O1 biovar eltor str. N16961	76	32	44	No	0	tRNA	CRW_t_B_252	0	(()()())	(()()())	--	No	--	--
CRW	Vibrio cholerae O1 biovar eltor str. N16961	77	41	36	No	0	tRNA	CRW_t_B_253	0	(()()())	(()((()))())	--	No	--	--
CRW	Vibrio cholerae O1 biovar eltor str. N16961	76	32	44	No	0	tRNA	CRW_t_B_254	0	(()()())	(()()())	--	No	--	--
CRW	Vibrio cholerae O1 biovar eltor str. N16961	76	32	44	No	0	tRNA	CRW_t_B_255	0	(()()())	(()()())	--	No	--	--
CRW	Halobacterium sp. NRC-1	72	28	44	No	0	tRNA	CRW_t_A_256	0	(()()())	(()()())	--	No	--	--
CRW	Halobacterium sp. NRC-1	72	28	44	No	0	tRNA	CRW_t_A_257	0	(()()())	(()()())	--	No	--	--
CRW	Halobacterium sp. NRC-1	72	28	44	No	0	tRNA	CRW_t_A_258	0	(()()())	(()()())	--	No	--	--
CRW	null	76	32	44	No	0	tRNA	CRW_t_NA_259	0	(()()())	(()()())	--	No	--	--
CRW	null	76	32	44	No	0	tRNA	CRW_t_NA_260	0	(()()())	(()()())	--	No	--	--
CRW	null	76	32	44	No	0	tRNA	CRW_t_NA_261	0	(()()())	(()()())	--	No	--	--
CRW	null	76	32	44	No	0	tRNA	CRW_t_NA_262	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pneumoniae TIGR4	73	29	44	No	0	tRNA	CRW_t_B_263	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pneumoniae TIGR4	73	29	44	No	0	tRNA	CRW_t_B_264	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pneumoniae TIGR4	73	29	44	No	0	tRNA	CRW_t_B_265	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pneumoniae TIGR4	73	29	44	No	0	tRNA	CRW_t_B_266	0	(()()())	(()()())	--	No	--	--
CRW	Shigella flexneri 2a str. 301	76	32	44	No	0	tRNA	CRW_t_B_267	0	(()()())	(()()())	--	No	--	--
CRW	Shigella flexneri 2a str. 301	76	32	44	No	0	tRNA	CRW_t_B_268	0	(()()())	(()()())	--	No	--	--
CRW	Shigella flexneri 2a str. 301	76	32	44	No	0	tRNA	CRW_t_B_269	0	(()()())	(()()())	--	No	--	--
CRW	Shigella flexneri 2a str. 301	76	32	44	No	0	tRNA	CRW_t_B_270	0	(()()())	(()()())	--	No	--	--
CRW	Caulobacter crescentus CB15	76	32	44	No	0	tRNA	CRW_t_B_271	0	(()()())	(()(())())	--	No	--	--
CRW	Caulobacter crescentus CB15	76	32	44	No	0	tRNA	CRW_t_B_272	0	(()()())	(()(())())	--	No	--	--
CRW	Caulobacter crescentus CB15	76	32	44	No	0	tRNA	CRW_t_B_273	0	(()()())	(()()())	--	No	--	--
CRW	Caulobacter crescentus CB15	76	32	44	No	0	tRNA	CRW_t_B_274	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes M1 GAS	76	32	44	No	0	tRNA	CRW_t_B_275	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes M1 GAS	76	32	44	No	0	tRNA	CRW_t_B_276	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes M1 GAS	76	32	44	No	0	tRNA	CRW_t_B_277	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes M1 GAS	76	32	44	No	0	tRNA	CRW_t_B_278	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes M1 GAS	76	32	44	No	0	tRNA	CRW_t_B_279	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes M1 GAS	76	32	44	No	0	tRNA	CRW_t_B_280	0	(()()())	(()()())	--	No	--	--
CRW	Sulfolobus solfataricus P2	74	30	44	No	0	tRNA	CRW_t_A_281	0	(()()())	(()()())	--	No	--	--
CRW	Sulfolobus solfataricus P2	74	30	44	No	0	tRNA	CRW_t_A_282	0	(()()())	(()()())	--	No	--	--
CRW	Sulfolobus solfataricus P2	74	30	44	No	0	tRNA	CRW_t_A_283	0	(()()())	(()()())	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	76	32	44	No	0	tRNA	CRW_t_B_284	0	(()()())	(()()())	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	76	32	44	No	0	tRNA	CRW_t_B_285	0	(()()())	(()()())	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	76	32	44	No	0	tRNA	CRW_t_B_286	0	(()()())	(()()())	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	76	32	44	No	0	tRNA	CRW_t_B_287	0	(()()())	(()()())	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	76	32	44	No	0	tRNA	CRW_t_B_288	0	(()()())	(()()())	--	No	--	--
CRW	Methanosarcina mazei Go1	72	28	44	No	0	tRNA	CRW_t_A_289	0	(()()())	(()()())	--	No	--	--
CRW	Methanosarcina mazei Go1	73	29	44	No	0	tRNA	CRW_t_A_290	0	(()()())	(()()())	--	No	--	--
CRW	Methanosarcina mazei Go1	72	28	44	No	0	tRNA	CRW_t_A_291	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pneumoniae R6	73	29	44	No	0	tRNA	CRW_t_B_292	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pneumoniae R6	73	29	44	No	0	tRNA	CRW_t_B_293	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pneumoniae R6	73	29	44	No	0	tRNA	CRW_t_B_294	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pneumoniae R6	73	29	44	No	0	tRNA	CRW_t_B_295	0	(()()())	(()()())	--	No	--	--
CRW	Salmonella typhimurium LT2	73	33	40	No	0	tRNA	CRW_t_B_296	0	(()()())	(()()())	--	No	--	--
CRW	Salmonella typhimurium LT2	73	33	40	No	0	tRNA	CRW_t_B_297	0	(()()())	(()()())	--	No	--	--
CRW	Salmonella typhimurium LT2	73	29	44	No	0	tRNA	CRW_t_B_298	0	(()()())	(()()())	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	79	35	44	No	0	tRNA	CRW_t_B_299	0	(()()())	(()()())	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	79	35	44	No	0	tRNA	CRW_t_B_300	0	(()()())	(()()())	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	79	35	44	No	0	tRNA	CRW_t_B_301	0	(()()())	(()()())	--	No	--	--
CRW	Agrobacterium tumefaciens str. C58	79	35	44	No	0	tRNA	CRW_t_B_302	0	(()()())	(()()())	--	No	--	--
CRW	Xylella fastidiosa Temecula1	76	32	44	No	0	tRNA	CRW_t_B_303	0	(()()())	(()()())	--	No	--	--
CRW	Xylella fastidiosa Temecula1	76	32	44	No	0	tRNA	CRW_t_B_304	0	(()()())	(()()())	--	No	--	--
CRW	Xylella fastidiosa Temecula1	76	32	44	No	0	tRNA	CRW_t_B_305	0	(()()())	(()()())	--	No	--	--
CRW	Brucella melitensis 16M	76	32	44	No	0	tRNA	CRW_t_B_306	0	(()()())	(()()())	--	No	--	--
CRW	Brucella melitensis 16M	76	32	44	No	0	tRNA	CRW_t_B_307	0	(()()())	(()()())	--	No	--	--
CRW	Brucella melitensis 16M	76	32	44	No	0	tRNA	CRW_t_B_308	0	(()()())	(()()())	--	No	--	--
CRW	Brucella melitensis 16M	76	32	44	No	0	tRNA	CRW_t_B_309	0	(()()())	(()()())	--	No	--	--
CRW	Pyrobaculum aerophilum str. IM2	75	31	44	No	0	tRNA	CRW_t_A_310	0	(()()())	(()()())	--	No	--	--
CRW	Pyrobaculum aerophilum str. IM2	72	28	44	No	0	tRNA	CRW_t_A_311	0	(()()())	(()()())	--	No	--	--
CRW	Saccharum hybrid cultivar SP-80-3280	74	30	44	No	0	tRNA	CRW_t_E_312	0	(()()())	(()()())	--	No	--	--
CRW	Saccharum hybrid cultivar SP-80-3280	74	30	44	No	0	tRNA	CRW_t_E_313	0	(()()())	(()()())	--	No	--	--
CRW	Fusobacterium nucleatum subsp. nucleatum ATCC 2558	77	33	44	No	0	tRNA	CRW_t_B_314	0	(()()())	(()()())	--	No	--	--
CRW	Fusobacterium nucleatum subsp. nucleatum ATCC 2558	77	33	44	No	0	tRNA	CRW_t_B_315	0	(()()())	(()()())	--	No	--	--
CRW	Yersinia pestis KIM	73	29	44	No	0	tRNA	CRW_t_B_316	0	(()()())	(()()())	--	No	--	--
CRW	Yersinia pestis KIM	79	35	44	No	0	tRNA	CRW_t_B_317	0	(()()())	(()()())	--	No	--	--
CRW	Yersinia pestis KIM	73	29	44	No	0	tRNA	CRW_t_B_318	0	(()()())	(()()())	--	No	--	--
CRW	Yersinia pestis KIM	73	29	44	No	0	tRNA	CRW_t_B_319	0	(()()())	(()()())	--	No	--	--
CRW	Pyrococcus furiosus DSM 3638	78	34	44	No	0	tRNA	CRW_t_A_320	0	(()()())	(()()())	--	No	--	--
CRW	Pyrococcus furiosus DSM 3638	77	33	44	No	0	tRNA	CRW_t_A_321	0	(()()())	(()()())	--	No	--	--
CRW	Pyrococcus furiosus DSM 3638	78	34	44	No	0	tRNA	CRW_t_A_322	0	(()()())	(()()())	--	No	--	--
CRW	Leptospira interrogans serovar Lai str. 56601	73	29	44	No	0	tRNA	CRW_t_B_323	0	(()()())	(()()())	--	No	--	--
CRW	Methanopyrus kandleri AV19	77	33	44	No	0	tRNA	CRW_t_A_324	0	(()()())	(()()())	--	No	--	--
CRW	Methanopyrus kandleri AV19	77	33	44	No	0	tRNA	CRW_t_A_325	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas axonopodis pv. citri str. 306	76	32	44	No	0	tRNA	CRW_t_B_326	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas axonopodis pv. citri str. 306	76	32	44	No	0	tRNA	CRW_t_B_327	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas axonopodis pv. citri str. 306	76	32	44	No	0	tRNA	CRW_t_B_328	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas axonopodis pv. citri str. 306	76	32	44	No	0	tRNA	CRW_t_B_329	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas campestris pv. campestris str. ATCC 33	76	32	44	No	0	tRNA	CRW_t_B_330	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas campestris pv. campestris str. ATCC 33	76	32	44	No	0	tRNA	CRW_t_B_331	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas campestris pv. campestris str. ATCC 33	76	32	44	No	0	tRNA	CRW_t_B_332	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas campestris pv. campestris str. ATCC 33	76	32	44	No	0	tRNA	CRW_t_B_333	0	(()()())	(()()())	--	No	--	--
CRW	Thermoanaerobacter tengcongensis MB4	76	38	38	No	0	tRNA	CRW_t_B_334	0	(()()())	(()()(()))	--	No	--	--
CRW	Thermoanaerobacter tengcongensis MB4	76	38	38	No	0	tRNA	CRW_t_B_335	0	(()()())	(()()(()))	--	No	--	--
CRW	Buchnera aphidicola str. Sg (Schizaphis graminum)	73	29	44	No	0	tRNA	CRW_t_B_336	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas oryzae pv. oryzae KACC10331	76	32	44	No	0	tRNA	CRW_t_B_337	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas oryzae pv. oryzae KACC10331	76	32	44	No	0	tRNA	CRW_t_B_338	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas oryzae pv. oryzae KACC10331	76	32	44	No	0	tRNA	CRW_t_B_339	0	(()()())	(()()())	--	No	--	--
CRW	Xanthomonas oryzae pv. oryzae KACC10331	76	32	44	No	0	tRNA	CRW_t_B_340	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_341	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_342	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_343	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_344	0	(()()())	(()()())	--	No	--	--
CRW	Shigella flexneri 2a str. 2457T	76	32	44	No	0	tRNA	CRW_t_B_345	0	(()()())	(()()())	--	No	--	--
CRW	Shigella flexneri 2a str. 2457T	76	32	44	No	0	tRNA	CRW_t_B_346	0	(()()())	(()()())	--	No	--	--
CRW	Shigella flexneri 2a str. 2457T	76	32	44	No	0	tRNA	CRW_t_B_347	0	(()()())	(()()())	--	No	--	--
CRW	Shigella flexneri 2a str. 2457T	76	32	44	No	0	tRNA	CRW_t_B_348	0	(()()())	(()()())	--	No	--	--
CRW	Shigella flexneri 2a str. 2457T	76	32	44	No	0	tRNA	CRW_t_B_349	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes MGAS315	76	32	44	No	0	tRNA	CRW_t_B_350	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes MGAS315	76	32	44	No	0	tRNA	CRW_t_B_351	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes MGAS315	76	32	44	No	0	tRNA	CRW_t_B_352	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes MGAS315	76	32	44	No	0	tRNA	CRW_t_B_353	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes MGAS315	76	32	44	No	0	tRNA	CRW_t_B_354	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus pyogenes MGAS315	76	32	44	No	0	tRNA	CRW_t_B_355	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli CFT073	76	32	44	No	0	tRNA	CRW_t_B_356	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli CFT073	76	32	44	No	0	tRNA	CRW_t_B_357	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli CFT073	76	32	44	No	0	tRNA	CRW_t_B_358	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus mutans UA159	73	29	44	No	0	tRNA	CRW_t_B_359	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus mutans UA159	73	29	44	No	0	tRNA	CRW_t_B_360	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus mutans UA159	73	29	44	No	0	tRNA	CRW_t_B_361	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus mutans UA159	73	29	44	No	0	tRNA	CRW_t_B_362	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus mutans UA159	73	29	44	No	0	tRNA	CRW_t_B_363	0	(()()())	(()()())	--	No	--	--
CRW	Tropheryma whipplei str. Twist	77	33	44	No	0	tRNA	CRW_t_B_364	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus agalactiae 2603V/R	73	29	44	No	0	tRNA	CRW_t_B_365	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus agalactiae 2603V/R	73	29	44	No	0	tRNA	CRW_t_B_366	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus agalactiae 2603V/R	73	29	44	No	0	tRNA	CRW_t_B_367	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus agalactiae 2603V/R	73	29	44	No	0	tRNA	CRW_t_B_368	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus agalactiae 2603V/R	73	29	44	No	0	tRNA	CRW_t_B_369	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus agalactiae 2603V/R	73	29	44	No	0	tRNA	CRW_t_B_370	0	(()()())	(()()())	--	No	--	--
CRW	Streptococcus agalactiae 2603V/R	73	29	44	No	0	tRNA	CRW_t_B_371	0	(()()())	(()()())	--	No	--	--
CRW	Bifidobacterium longum NCC2705	73	29	44	No	0	tRNA	CRW_t_B_372	0	(()()())	(()((()))())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_373	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_374	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_375	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_376	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_377	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_378	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_379	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_380	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_381	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_382	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	73	29	44	No	0	tRNA	CRW_t_E_383	0	(()()())	(()()())	--	No	--	--
CRW	Shewanella oneidensis MR-1	76	32	44	No	0	tRNA	CRW_t_B_384	0	(()()())	(()()())	--	No	--	--
CRW	Shewanella oneidensis MR-1	76	32	44	No	0	tRNA	CRW_t_B_385	0	(()()())	(()()())	--	No	--	--
CRW	Shewanella oneidensis MR-1	76	32	44	No	0	tRNA	CRW_t_B_386	0	(()()())	(()()())	--	No	--	--
CRW	Shewanella oneidensis MR-1	76	32	44	No	0	tRNA	CRW_t_B_387	0	(()()())	(()()())	--	No	--	--
CRW	Shewanella oneidensis MR-1	76	32	44	No	0	tRNA	CRW_t_B_388	0	(()()())	(()()())	--	No	--	--
CRW	Salmonella enterica subsp. enterica serovar Typhi 	76	32	44	No	0	tRNA	CRW_t_B_389	0	(()()())	(()()())	--	No	--	--
CRW	Salmonella enterica subsp. enterica serovar Typhi 	76	32	44	No	0	tRNA	CRW_t_B_390	0	(()()())	(()()())	--	No	--	--
CRW	Salmonella enterica subsp. enterica serovar Typhi 	76	32	44	No	0	tRNA	CRW_t_B_391	0	(()()())	(()()())	--	No	--	--
CRW	Salmonella enterica subsp. enterica serovar Typhi 	76	32	44	No	0	tRNA	CRW_t_B_392	0	(()()())	(()()())	--	No	--	--
CRW	Salmonella enterica subsp. enterica serovar Typhi 	76	32	44	No	0	tRNA	CRW_t_B_393	0	(()()())	(()()())	--	No	--	--
CRW	Porphyromonas gingivalis W83	77	33	44	No	0	tRNA	CRW_t_B_394	0	(()()())	(()()())	--	No	--	--
CRW	Clostridium tetani E88	76	32	44	No	0	tRNA	CRW_t_B_395	0	(()()())	(()()())	--	No	--	--
CRW	Clostridium tetani E88	76	32	44	No	0	tRNA	CRW_t_B_396	0	(()()())	(()()())	--	No	--	--
CRW	Clostridium tetani E88	76	32	44	No	0	tRNA	CRW_t_B_397	0	(()()())	(()()())	--	No	--	--
CRW	Bacteroides thetaiotaomicron VPI-5482	74	30	44	No	0	tRNA	CRW_t_B_398	0	(()()())	(()()())	--	No	--	--
CRW	Bacteroides thetaiotaomicron VPI-5482	74	30	44	No	0	tRNA	CRW_t_B_399	0	(()()())	(()()())	--	No	--	--
CRW	Bacteroides thetaiotaomicron VPI-5482	74	30	44	No	0	tRNA	CRW_t_B_400	0	(()()())	(()()())	--	No	--	--
CRW	Bacteroides thetaiotaomicron VPI-5482	74	30	44	No	0	tRNA	CRW_t_B_401	0	(()()())	(()()())	--	No	--	--
CRW	Bacteroides thetaiotaomicron VPI-5482	74	30	44	No	0	tRNA	CRW_t_B_402	0	(()()())	(()()())	--	No	--	--
CRW	Staphylococcus epidermidis ATCC 12228	76	32	44	No	0	tRNA	CRW_t_B_403	0	(()()())	(()()())	--	No	--	--
CRW	Staphylococcus epidermidis ATCC 12228	76	32	44	No	0	tRNA	CRW_t_B_404	0	(()()())	(()()())	--	No	--	--
CRW	Staphylococcus epidermidis ATCC 12228	76	32	44	No	0	tRNA	CRW_t_B_405	0	(()()())	(()()())	--	No	--	--
CRW	Vibrio vulnificus CMCP6	73	29	44	No	0	tRNA	CRW_t_B_406	0	(()()())	(()()())	--	No	--	--
CRW	Vibrio vulnificus CMCP6	73	29	44	No	0	tRNA	CRW_t_B_407	0	(()()())	(()()())	--	No	--	--
CRW	Vibrio vulnificus CMCP6	73	29	44	No	0	tRNA	CRW_t_B_408	0	(()()())	(()()())	--	No	--	--
CRW	Vibrio vulnificus CMCP6	73	29	44	No	0	tRNA	CRW_t_B_409	0	(()()())	(()()())	--	No	--	--
CRW	Vibrio vulnificus CMCP6	73	29	44	No	0	tRNA	CRW_t_B_410	0	(()()())	(()()())	--	No	--	--
CRW	Vibrio vulnificus CMCP6	73	29	44	No	0	tRNA	CRW_t_B_411	0	(()()())	(()()())	--	No	--	--
CRW	Ashbya gossypii ATCC 10895	73	29	44	No	0	tRNA	CRW_t_E_412	0	(()()())	(()()())	--	No	--	--
CRW	Ashbya gossypii ATCC 10895	73	35	38	No	0	tRNA	CRW_t_E_413	0	(()()())	(()()())	--	No	--	--
CRW	Ashbya gossypii ATCC 10895	73	29	44	No	0	tRNA	CRW_t_E_414	0	(()()())	(()()())	--	No	--	--
CRW	Leifsonia xyli subsp. xyli str. CTCB07	76	32	44	No	0	tRNA	CRW_t_B_415	0	(()()())	(()()())	--	No	--	--
CRW	Leifsonia xyli subsp. xyli str. CTCB07	79	35	44	No	0	tRNA	CRW_t_B_416	0	(()()())	(()()())	--	No	--	--
CRW	Leptospira interrogans serovar Copenhageni str. Fi	76	32	44	No	0	tRNA	CRW_t_B_417	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_418	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_419	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_420	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_421	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_422	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_423	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_424	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_425	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_426	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_427	0	(()()())	(()()())	--	No	--	--
CRW	Chromobacterium violaceum ATCC 12472	76	32	44	No	0	tRNA	CRW_t_B_428	0	(()()())	(()()())	--	No	--	--
CRW	Buchnera aphidicola str. Bp (Baizongia pistaciae)	73	29	44	No	0	tRNA	CRW_t_B_429	0	(()()())	(()()())	--	No	--	--
CRW	Buchnera aphidicola str. Bp (Baizongia pistaciae)	73	29	44	No	0	tRNA	CRW_t_B_430	0	(()()())	(()()())	--	No	--	--
